# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 898K of event 'cycles'
# Event count (approx.): 86704214777183
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.07%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2963     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2950     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3003     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2951     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2952     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.01%  iou-wrk-2961     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2981     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2946     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2945     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-3005     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2969     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2944     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2944     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2956     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2946     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2999     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2955     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.02%  iou-wrk-3012     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2961     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.03%  kswapd0          [kernel.vmlinux]            [k] isolate_lru_pages
     0.07%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3013     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2948     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.00%  iou-wrk-2967     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.07%  iou-wrk-3013     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.07%  iou-wrk-2955     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.01%  iou-wrk-2949     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.07%  iou-wrk-2967     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.03%  iou-wrk-2968     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.02%  iou-wrk-3000     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2995     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2948     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2977     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3008     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2960     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-3016     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3012     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2959     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2994     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2989     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.07%  iou-wrk-3012     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3003     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2954     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3021     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2976     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.07%  iou-wrk-2994     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2945     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2962     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.02%  iou-wrk-2999     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.00%  iou-wrk-2996     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2970     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2951     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2978     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.07%  iou-wrk-3003     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2974     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2982     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3009     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2949     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2966     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3014     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.07%  iou-wrk-2974     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3019     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2950     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.07%  iou-wrk-3014     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2997     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2986     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2964     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.07%  iou-wrk-2950     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3002     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2943     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2968     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2987     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-3017     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2952     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2958     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2971     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.07%  iou-wrk-2987     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2943     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2950     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3011     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2948     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.07%  iou-wrk-2952     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2981     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2995     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2963     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2957     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2999     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.07%  iou-wrk-2981     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2946     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3005     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2988     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-2942     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-2973     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.06%  iou-wrk-2995     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2944     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2965     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-2956     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.06%  iou-wrk-2999     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.06%  iou-wrk-2963     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2976     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.06%  iou-wrk-3005     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2947     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-2979     [nd_pmem]                   [k] pmem_submit_bio
     0.06%     0.06%  iou-wrk-2956     [kernel.vmlinux]            [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-2990     [nd_pmem]                   [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.06%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __submit_bio
     0.06%     0.00%  iou-wrk-2989     [nd_pmem]                   [k] pmem_do_read
     0.06%     0.00%  iou-wrk-2985     [nd_pmem]                   [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __submit_bio
     0.06%     0.00%  iou-wrk-2961     [nd_pmem]                   [k] pmem_do_read
     0.06%     0.00%  iou-wrk-2960     [nd_pmem]                   [k] pmem_do_read
     0.06%     0.06%  iou-wrk-2976     [kernel.vmlinux]            [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] submit_bio_noacct
     0.06%     0.00%  iou-wrk-2996     [nd_pmem]                   [k] pmem_do_read
     0.06%     0.06%  iou-wrk-2960     [kernel.vmlinux]            [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-2947     [kernel.vmlinux]            [k] __submit_bio
